subject,trial,rep,window_idx,label,label_name,window_size,step_size,theta_ratio,alpha_ratio,beta_ratio,gamma_ratio,faa_fp1_fp2,faa_f3_f4,faa_f7_f8,frontal_alpha,frontal_beta,frontal_gamma,temporal_alpha,temporal_beta,occipital_alpha,activity,entropy,beta_alpha_ratio,gamma_beta_ratio,frontal_occipital_alpha_ratio
15,2,1,84,1,neutral,1000,500,0.2037471312976973,0.24903882330008492,0.3978356189410275,0.1493783440912107,0.1482781910583837,0.33719240132976047,0.7044129661512155,0.036513088769538626,0.05854630513340453,0.022593741140894963,0.024582525572895975,0.04305701226570591,0.029663929621284092,0.9438850283622742,10.146430969238281,1.5974838062776178,0.3754774737384228,1.230891420212446
15,2,1,85,1,neutral,1000,500,0.20817015825915486,0.2389362624208202,0.4104762333777816,0.14241727197649326,0.06542319653885365,0.832330410849389,0.6377999690414118,0.040429581642911216,0.0638551789199937,0.0255882887381631,0.029862805711218243,0.04570022570078436,0.02713534768036232,0.9496859312057495,10.137092590332031,1.7179313937151877,0.3469561322507777,1.4899225622579442
15,2,1,86,1,neutral,1000,500,0.18826446339587882,0.2806442754979525,0.40172156296674305,0.1293696306536908,-0.1908106802122509,0.588272179842213,0.265322333197231,0.04737933866181265,0.06449761687377986,0.02515043714282683,0.035574143144003756,0.046101561133014,0.04178385903562375,0.882440984249115,10.204243659973145,1.4314258349048337,0.3220380005626676,1.1339145884604025
15,2,1,87,1,neutral,1000,500,0.1982131227067466,0.2908220538448394,0.38735983511925137,0.12360492460684186,-0.14634398586585462,0.21366565609301746,0.013663719985426148,0.04638379866037212,0.06782835576530033,0.02636081614525665,0.034480101855933754,0.0461958998658929,0.05510625439288363,0.933642566204071,10.201708793640137,1.3319476467596987,0.31909582013133353,0.8417155321884254
15,2,1,88,1,neutral,1000,500,0.22844987704042521,0.22210582413638014,0.41500598516819986,0.13443824472570234,-0.1425727509635415,0.06460611067344679,0.3283803145178008,0.040814854726249905,0.06876312947156293,0.024670877017172188,0.02832009414305503,0.04657618764213112,0.027958260679449988,1.000016212463379,10.151345252990723,1.8685050605365536,0.3239428519134817,1.4598490441059295
15,2,1,89,1,neutral,1000,500,0.20405549126456993,0.20795832434677003,0.44088577744330926,0.1471003321730877,-0.2323385275164842,-0.03721767691864475,1.1940744652231068,0.03950231710859953,0.07186114458875181,0.027035711935923246,0.023731148202159602,0.046780291825712084,0.020894947437893427,1.0103521347045898,10.169583320617676,2.1200671832011517,0.3336472046763765,1.8905191468330669
15,2,1,90,1,neutral,1000,500,0.19762582209190532,0.2681925867850249,0.3919557062180883,0.14222581032419593,0.2992024817175416,0.22234543326768197,1.1423917454341321,0.0433276086459955,0.06693451741682566,0.025339207135175457,0.02974116319364839,0.041487956877119814,0.03491569276881585,1.1460520029067993,10.104296684265137,1.4614706615087685,0.362861877006419,1.2409204229076134
15,2,1,91,1,neutral,1000,500,0.24100690729228755,0.26113240245866215,0.3749867323507737,0.12287389381323449,0.43437915864329213,-0.29008220845245525,1.289406497684114,0.03848319384815113,0.06562379623119341,0.020443188174397164,0.03163554729781026,0.04382115908299511,0.05109037898023416,1.1550363302230835,10.048540115356445,1.4360019545406248,0.3276752541186235,0.7532374408626933
15,3,1,0,0,negative,1000,500,0.22852289442198642,0.2914481440396816,0.3527053105137219,0.12732357279383077,0.5297485126090828,0.5260375063237257,1.7294089934776449,0.0614095331320641,0.05174270777047241,0.020993112604514863,0.03258982697389001,0.044911594316090486,0.01953717484946599,0.8973976373672485,10.084500312805176,1.210181718612148,0.36099128864193103,3.143212986170963
15,3,1,1,0,negative,1000,500,0.2518096693613532,0.2580048556727482,0.3524797210886331,0.13770565915641758,0.37076085974197337,0.4744363577802524,1.6663139508185592,0.03270403608439665,0.038792410597920934,0.015263999127341776,0.02762810059266485,0.03298270763593791,0.021915491977479593,0.7778680324554443,10.046442031860352,1.3661742557687833,0.3906767224108199,1.4922786673106265
15,3,1,2,0,negative,1000,500,0.22069911162663558,0.2812714421785959,0.3626310018555661,0.1353983564934417,0.2975993030411672,0.6531863117529295,0.5366660046918721,0.04056837570715288,0.04701509052210895,0.01893275823363183,0.03508506986008797,0.03602547352784313,0.021458894772379885,0.749382734298706,10.131916999816895,1.2892559791748714,0.37337768420506795,1.8905147367711475
15,3,1,3,0,negative,1000,500,0.19297737897049447,0.2821233321556044,0.372692988406728,0.15220622149014815,-0.17294018990366844,0.40996395660359397,0.7138461835221639,0.04727431999981491,0.05448130632316861,0.023814371149057934,0.041228180939469894,0.039263846547328285,0.02021484420550471,0.768810510635376,10.154618263244629,1.3210282227571712,0.408395633861966,2.3385931711019525
15,3,1,4,0,negative,1000,500,0.19248703005330056,0.25911397986225654,0.4207684124602693,0.1276304999283804,-0.16060988322624326,0.21828117245192047,1.440966505864096,0.03359341494842738,0.06462246121998305,0.020774101411689117,0.04482990336100556,0.04725766559772637,0.022691897320316977,0.8498648405075073,10.197535514831543,1.623873349156303,0.30332713336267747,1.4804138970878769
15,3,1,5,0,negative,1000,500,0.18425667291522876,0.18894634380191644,0.497682415776995,0.12911448891415708,0.2257920035925185,0.171064929526068,1.45530068686991,0.018825474121513253,0.08292445892635669,0.0191526128136843,0.028251225894564413,0.04792923152763251,0.024956354534001367,0.9737869501113892,10.30052661895752,2.633986976160929,0.2594314455000808,0.7543355962710357
15,3,1,6,0,negative,1000,500,0.17534912429589056,0.20100581483079252,0.4996926714088073,0.1239523098807837,0.07317291143054572,0.1742440948638433,1.4192205134501297,0.018992984644228272,0.09431559037011539,0.017489022037295854,0.03452970629041374,0.04482473105952067,0.02252225078093498,0.9748634099960327,10.341379165649414,2.4859602891959525,0.24805705032658343,0.8432983184488198
15,3,1,7,0,negative,1000,500,0.18300348683660553,0.18916170256170575,0.486600041329771,0.14123467466677864,-0.039656649254504295,0.006520468757869047,1.2849191184854303,0.017252805153020745,0.08351014184029282,0.01590446821836622,0.025738092301708093,0.03541001111955211,0.017266532160243774,1.0175156593322754,9.688719749450684,2.572401238610453,0.2902479145334041,0.9992044146942947
15,3,1,8,0,negative,1000,500,0.19096400343976971,0.1942423169506281,0.4620201672251109,0.15277342914585915,-0.004932335172174618,0.18990551784097054,0.5146093020038407,0.029013024318373937,0.06923563047337211,0.019373137022569153,0.020985295911941648,0.042082952350597225,0.02031093651864763,1.053626298904419,9.698058128356934,2.378575258413924,0.3306639243464242,1.428442750894788
15,3,1,9,0,negative,1000,500,0.2029427402343387,0.26201555056006304,0.4114024906970606,0.12363914571750995,0.37537690914641875,0.3854489609318952,0.15006231328716746,0.041528332249072264,0.06593354175720378,0.019410958568926162,0.04073735206929996,0.043441932569976416,0.02665511284736042,0.9913609623908997,10.257740020751953,1.5701448846269646,0.30053081018560496,1.5579869013128445
15,3,1,10,0,negative,1000,500,0.2153701583096209,0.23955136673145622,0.41376517223726095,0.13131322272098048,0.34991376459666146,0.8796053184755661,0.21840959087542267,0.037551548009560065,0.056815015961433346,0.0177302091812237,0.02942112746723069,0.04145048995042089,0.023502443927458927,0.9275444149971008,10.2752103805542,1.7272497322878868,0.31736164893195684,1.5977713699796674
15,3,1,11,0,negative,1000,500,0.20590307980070754,0.22423047768989035,0.40254690243147334,0.16731945190616118,-0.01800779696446142,0.06757177455376517,0.47756553962808734,0.0320082396797261,0.050578769854325856,0.02013817579438637,0.02403375921062434,0.037957783091542296,0.02072218344933884,0.9172934889793396,10.280326843261719,1.7952365275652462,0.4156519755753803,1.5446356949605329
15,3,1,12,0,negative,1000,500,0.20919286497564765,0.21596421856795192,0.4153822058474518,0.15946061292172733,0.1589312258223261,0.21743880111343294,0.5266183353867131,0.023539614032870304,0.05265800054075953,0.017690551055409287,0.022717148390256625,0.03322293220094252,0.0202519852790083,0.878939688205719,10.214539527893066,1.9233835156204955,0.3838887972954214,1.1623355481062008
15,3,1,13,0,negative,1000,500,0.22464747382888914,0.22005381290367537,0.39462680825452434,0.1606718075163609,-0.015245495763034356,0.1544950119144799,0.7622667981524711,0.027870470021298388,0.04795586810644181,0.016180270313554956,0.021703285233343195,0.031161010301161696,0.018540498142437623,0.8385206460952759,10.21383285522461,1.7933187714628291,0.40714863881509,1.5032203975847505
15,3,1,14,0,negative,1000,500,0.199175929372961,0.2664150534355602,0.38554308845527974,0.1488658445699884,-0.29759026176831505,0.15096918207965926,0.7229367139915674,0.03394471167212032,0.052749571769936665,0.018313237745246624,0.03636562479186978,0.03644684030462031,0.02528667595299471,0.808214008808136,10.220171928405762,1.447151584275131,0.38611977890252625,1.3423946394248725
15,3,1,15,0,negative,1000,500,0.22120389860622663,0.2620463458174157,0.391968242583107,0.1247814316394965,0.008430565632744802,0.26638901377684476,1.0789790206403653,0.02873833313515206,0.052490545020305035,0.018346108417119922,0.0387961401429493,0.03972683708269642,0.02938070573485244,0.8605034947395325,10.223719596862793,1.495796934972411,0.31834570300531856,0.9781359104557701
15,3,1,16,0,negative,1000,500,0.24761727452936472,0.2329751086501966,0.39109974884776344,0.12830778029578563,-0.015019097752737132,0.030169749216583774,0.13262164006885868,0.023310975693675573,0.05794297832665052,0.019150321764982436,0.03282644183400407,0.034296309925707646,0.023850736344887092,0.8471590876579285,10.206496238708496,1.6787184001282176,0.3280691227997937,0.9773688150715991
15,3,1,17,0,negative,1000,500,0.22674975332736572,0.23969108639229442,0.40577609324895286,0.12778297476517697,0.055291136129354435,0.13340491680083488,-0.20691159164855755,0.027112028146802913,0.06440378608061792,0.019535433138457847,0.03314482200948987,0.034039881908256575,0.018432360746264722,1.1460661888122559,9.756800651550293,1.6929120859598867,0.3149099905972722,1.4708920800270417
15,3,1,18,0,negative,1000,500,0.2621465831375918,0.24648044526375604,0.3824193231954589,0.10895357246292539,0.11113765383031726,0.2729571996986917,-0.8026530223180286,0.041938376452890225,0.06668261759330107,0.021386550954787253,0.031290825293126545,0.037456814274605676,0.02489814036048734,1.149714469909668,9.751986503601074,1.5515194520337434,0.28490597681279234,1.6843972682985013
15,3,1,19,0,negative,1000,500,0.22888081289667775,0.23789661494379055,0.39506983601226375,0.13815264170559327,-0.2067478213551821,0.016700765083996316,-0.6888801901785309,0.035723274459087406,0.05772067117845836,0.02051758846505436,0.02152044018430388,0.03139756560074147,0.018949673410547953,0.8233306407928467,10.125295639038086,1.6606780187620416,0.3496916142082866,1.8851647114696795
15,3,1,20,0,negative,1000,500,0.1790192056413091,0.28522126567882133,0.3990107616266663,0.13674867067522206,-0.31319920917609867,0.16418436207115317,0.2780230348374477,0.033174762218095566,0.06160419924640337,0.02020277088547573,0.038555209043806826,0.032001930450178406,0.018192286431878927,0.811034619808197,10.164664268493652,1.3989511821600602,0.34271917150091513,1.8235609969482685
15,3,1,21,0,negative,1000,500,0.16032559074050678,0.3183940904793647,0.38228253860202077,0.13899768601761794,-0.1633732035874953,0.13630546579968428,1.4980046267060763,0.03757940098239487,0.06181294721983477,0.023624673106894534,0.04596764035341039,0.03130693445939414,0.019342087417097774,0.816666305065155,10.16090202331543,1.2006580429049993,0.3635992695068858,1.9428813831314862
15,3,1,22,0,negative,1000,500,0.18458302118995598,0.2745979311795287,0.4161667672245416,0.12465219618278162,0.3278201807153005,0.90543293640502,1.502976281324535,0.039331999802243445,0.06346878131353151,0.022254849792702203,0.03847426052288938,0.0381350205657327,0.021149910239848246,0.8163198828697205,10.199312210083008,1.5155490713004547,0.29952456748813555,1.8596760345288967
15,3,1,23,0,negative,1000,500,0.19322976451379367,0.2733125384994222,0.4110503035392432,0.12240730652068839,0.3044286290525413,0.6935634938115571,0.8419867375517032,0.038772400580455724,0.06372267978917989,0.018695656274303474,0.030976222910794604,0.035655948802855164,0.025200502410224503,0.8701796531677246,10.169978141784668,1.5039565146254938,0.2977914858124549,1.5385560400242
15,3,1,24,0,negative,1000,500,0.21516125367192532,0.23392531573499922,0.4198175360283797,0.13109580798807063,0.19900774246663566,0.49333820395218186,1.9422557640857852,0.03685230544533624,0.06954463185991244,0.021842664738755957,0.02342551566016482,0.03470003023664958,0.021347715307898616,0.8892468810081482,10.192803382873535,1.794664161650638,0.3122684730922198,1.726287223290294
15,3,1,25,0,negative,1000,500,0.2264035178656687,0.2118169684010881,0.4307176411393312,0.13106179039645102,0.11639714868175588,0.36440668031663126,2.101386597403519,0.03756374688464348,0.07126983526177355,0.023628184841300026,0.02356297378128147,0.04063029572137111,0.017052780395490883,0.9459198713302612,10.253849029541016,2.0334417834740703,0.3042869686928799,2.202791802013594
15,3,1,26,0,negative,1000,500,0.24086690735718186,0.2329068135509956,0.3853439555702555,0.1408822332400586,-0.007054420421243712,0.08866483723898089,0.47849601826758104,0.03387312789755015,0.06107328494209696,0.023401533154583376,0.026693939516917453,0.032885491593788174,0.017642040318472333,1.0912983417510986,10.243351936340332,1.654497780999129,0.3656011679865267,1.92002217917284
15,3,1,27,0,negative,1000,500,0.21048826891553252,0.2958131209565571,0.40643379367464194,0.0872647589028447,0.11126039711307723,0.08874721332403901,0.6333879229611061,0.04378243508426749,0.07218842713939466,0.020685192854443812,0.04312827466947056,0.049933674796420746,0.0658467401023468,1.5071005821228027,9.993753433227539,1.373954317133476,0.21470839261988836,0.6649141379979371
15,3,1,28,0,negative,1000,500,0.18385664203550608,0.28287196629989697,0.4136055070821417,0.11966581930844418,0.13014864837833162,0.012751861553262245,0.8349964064288264,0.03503595140273319,0.06581877389123747,0.022847298229748958,0.02955861573354923,0.0430978497979595,0.06340661450547701,1.4620038270950317,9.927022933959961,1.4621647279189423,0.2893235181207878,0.5525597944376746
15,3,1,29,0,negative,1000,500,0.20744740622030095,0.25800498740884675,0.3929007454201872,0.1416467762767901,0.18249469120471762,0.0068818597199715725,1.100266027166088,0.032684694181170926,0.04829375239324918,0.020297667622628524,0.030432247467615525,0.032071148409045236,0.02849219036733317,1.0996845960617065,10.23604965209961,1.5228411683868568,0.36051533981966705,1.147145315552551
15,3,1,30,0,negative,1000,500,0.21195511636723927,0.31778439202518194,0.36100120010991305,0.10925921346579316,0.40142218359431414,0.5306843468871256,1.262724659771946,0.0394253488434515,0.049966291876160085,0.018736713591351872,0.046692957778304844,0.03672746327765708,0.03648093698227697,1.3819682598114014,9.892860412597656,1.1359938389849553,0.3026560294417596,1.0807106751533881
15,3,1,31,0,negative,1000,500,0.2986813472766697,0.24294626910185738,0.3556743807921378,0.10269792934679518,-0.2568205936920984,0.04577295833444861,0.6812957442698169,0.038573413789890765,0.04864548798195756,0.017184493756872143,0.03499984778045473,0.03810915205093579,0.02628929031475057,1.3987841606140137,9.899304389953613,1.4640038496096306,0.2887413704091448,1.4672666570835948
15,3,1,32,0,negative,1000,500,0.3452146163511298,0.22693255953927677,0.3184099139753975,0.109442838023763,-0.08528896828813615,-0.06825287723581974,-0.16449483901270234,0.038085162868810585,0.04877848288117548,0.01647996301301191,0.02919001478176142,0.04062952231521422,0.027529330740392523,1.1553854942321777,10.172672271728516,1.4031032543036421,0.34371672625324523,1.383438972547933
15,3,1,33,0,negative,1000,500,0.3162175348939672,0.19555884796406248,0.37627417520768824,0.11194936678879412,0.1583507199015015,0.28485302638581533,0.23982070399400568,0.029897094752868725,0.06481408956858559,0.01438581882609924,0.025584294068039526,0.03761855559162086,0.02290282365350439,1.073279619216919,10.139806747436523,1.9240961712440117,0.2975206692557805,1.3053884600124201
15,3,1,34,0,negative,1000,500,0.31219399680608917,0.20060152040761572,0.3759000297063167,0.11130437219213458,0.1491998870243636,0.7268739666394453,0.764161238822707,0.03320990072893437,0.05116028678060047,0.013806341037110315,0.02099541489656076,0.036194439069276996,0.020613233599334455,0.9105392694473267,10.124759674072266,1.8738635548211087,0.29610092962250817,1.6110953411527444
15,3,1,35,0,negative,1000,500,0.1863970589670285,0.22352183893471178,0.4464187685805242,0.14366222715187513,-0.03288668383458848,0.20431305842060876,2.0808204579138163,0.026420989969153652,0.04440934119529061,0.014681877968030221,0.020044022596721334,0.03336708526489929,0.016981576187054384,0.7300329208374023,10.104477882385254,1.9972033080699085,0.32181037858027184,1.5558611355925767
15,3,1,36,0,negative,1000,500,0.2220213725114624,0.24086328232231383,0.41557395725125296,0.12154129841846097,-0.3566977175750541,-0.21073540235552635,1.0351419433051001,0.03224918582304781,0.04827086064665309,0.015680462572902343,0.02805242896101845,0.038585987533679145,0.021026494802909503,0.7926968932151794,10.129789352416992,1.7253514061234918,0.2924660463511375,1.533739731131414
15,3,1,37,0,negative,1000,500,0.21102808929035083,0.2789663621050591,0.3818807368202664,0.12812472068954217,-0.25518668027231683,-0.18997577900375173,0.8865889731893826,0.035450053665044834,0.0495437374590324,0.0172779190401684,0.035932473538196064,0.034509032694245434,0.021410082910471914,0.8042898178100586,10.14704418182373,1.3689127579318723,0.3355096965434578,1.6557636537721803
15,3,1,38,0,negative,1000,500,0.18608441183227772,0.283563316165592,0.3998770198336971,0.13047516115918148,-0.2767540787667846,0.2803914922172499,0.8919258140823412,0.03502225317788543,0.04743890615060309,0.015033458007991385,0.0377815577326146,0.03600248715088128,0.021622601442938816,0.7934355735778809,10.130758285522461,1.410185551858372,0.3262881460860245,1.61970506061711
15,3,1,39,0,negative,1000,500,0.19180756761803075,0.27394670392064197,0.4075469127047279,0.12669872217425918,-0.11295854879780265,0.359755946052859,0.8226811508977092,0.033805884007733766,0.054226173180609294,0.013982445916269626,0.03333724786671155,0.03698681609648702,0.021458364887532774,0.8300296068191528,10.18968677520752,1.4876863552321369,0.3108812485915184,1.5754167864489514
15,3,1,40,0,negative,1000,500,0.18776036021533438,0.27989894142668664,0.40324232111899255,0.12909828752575406,0.15972885448443552,0.27457135292937096,1.0968814482992597,0.036045975688239196,0.06007250802070985,0.017541967174992124,0.04077061242242053,0.03930516397531392,0.018092018188072115,0.9401353001594543,10.180846214294434,1.4406706571178356,0.32015056962713023,1.9923678712817796
15,3,1,41,0,negative,1000,500,0.19663992989858436,0.3079880442201424,0.352183146769074,0.14318879725434797,0.15329055900650612,0.2598689652274606,1.1750786365113743,0.043119478124253874,0.05861303907295223,0.024665487865433988,0.050196343734114635,0.039072753473305966,0.021200795316507606,0.954439103603363,10.208551406860352,1.143495858927654,0.4065747191102922,2.0338603878730823
15,3,1,42,0,negative,1000,500,0.17849937310477926,0.29744144084317287,0.40422235188091027,0.11983676180230002,0.13638362333373522,0.35762918625704687,0.39990923383360055,0.04821254846319789,0.07357040132291104,0.023066159791795826,0.051860862772628025,0.048510581788150375,0.024853593165455577,0.9933145046234131,10.206317901611328,1.3589977656978514,0.2964624291309953,1.9398615219788045
15,3,1,43,0,negative,1000,500,0.18520003392961917,0.25964608230018,0.42196210547541735,0.13319169020881727,0.21863520992165775,0.38503704097409885,1.2047915513650578,0.038079973960520874,0.05739876919136577,0.018629173620183792,0.028652374853663787,0.039271472621749126,0.022404199567302188,0.8650063276290894,10.211763381958008,1.6251428043320435,0.31564839751322793,1.699679421678713
15,3,1,44,0,negative,1000,500,0.21616914154846864,0.25470816691582876,0.38968501074982503,0.1394375913256031,0.0313676162100025,0.10337261497807493,0.9221815472834094,0.03539430529713172,0.053181384203639936,0.018299438523854406,0.03103220998582401,0.03735140456086583,0.01985054663039453,0.8689939975738525,10.266297340393066,1.5299268908441448,0.35782120294161884,1.783038428400396
15,3,1,45,0,negative,1000,500,0.2781719782763718,0.2886237518016006,0.3228093950239771,0.1103948018083292,-0.023125084560580156,0.037451904578826856,0.24333039018398894,0.04937334009355254,0.05370871301238367,0.01819337023675871,0.04939266382734786,0.03629871907151028,0.021499809681258985,0.9460928440093994,10.06982707977295,1.118443341070431,0.3419813007759936,2.296453683125092
15,3,1,46,0,negative,1000,500,0.3219162393560406,0.2678794146132763,0.3100289590115889,0.10017532294958151,-0.07081369778458724,-0.0032936237357943376,0.4614090772234163,0.053090788319423154,0.05483698040961826,0.019104576744553015,0.044852085795810126,0.03745076663790314,0.028791308672851654,0.9767998456954956,10.049866676330566,1.1573449393587605,0.3231159520293565,1.8439859918428925
15,3,1,47,0,negative,1000,500,0.21122290985730208,0.25481074326937164,0.41245862170652037,0.12150764636296148,-0.008999931031891784,0.10935706489638441,1.006865858732108,0.03747436967842077,0.060257098325564584,0.020809923501587946,0.03073324402066646,0.03904876559886361,0.029118455636148708,0.952157199382782,10.213257789611816,1.6186856521659299,0.2945934858753406,1.2869623745524126
15,3,1,48,0,negative,1000,500,0.23182011837119426,0.24410148719349758,0.39138664381523464,0.13269166856933745,0.2631055174962018,0.2549961686876383,0.5054842825928514,0.03540583601989056,0.059485250455395544,0.022596874181317617,0.0280863775628859,0.032247972513061995,0.026120902920403276,0.9898558855056763,10.180830955505371,1.6033761889651608,0.3390295577238798,1.3554593642182675
15,3,1,49,0,negative,1000,500,0.24138446036341268,0.22988483081393807,0.40642880330362,0.12230182604943556,0.23777592133861525,-0.19948654021175471,-0.18795916313766092,0.03223372419824955,0.06596409685812432,0.02153407940852503,0.03087553427576495,0.03777833295657729,0.02415060489919796,1.0271646976470947,10.133174896240234,1.7679664263406654,0.300918146404668,1.3346957968892141
15,3,1,50,0,negative,1000,500,0.21051143672006772,0.24140720087416798,0.43095644658844906,0.11712484266488887,0.3984763762849042,0.5353797195464627,1.1488557048157677,0.03821174338554556,0.07412957151586852,0.023649145668400706,0.03275740217304701,0.04277070876327116,0.028484210690744985,0.9635435938835144,10.105573654174805,1.7851841802454276,0.2717787927545764,1.3415056637993685
15,3,1,51,0,negative,1000,500,0.23470488151562746,0.24064180034659027,0.4034683368761945,0.1211849037783309,0.2202566707432405,0.6641336794486357,1.8601904832023153,0.03832274285514359,0.06580288115742405,0.021370680924519547,0.029919796161266277,0.03861853632827206,0.025486346137312568,0.786718487739563,10.235130310058594,1.6766339280375724,0.3003578457826114,1.5036571979404414
15,3,1,52,0,negative,1000,500,0.23196490117684762,0.22663866518217907,0.3849357853174656,0.15646055399775796,0.1385621089229847,0.2595964099782968,2.06124462123562,0.03363054807550725,0.05292936809468074,0.021971717634414745,0.02260217133198239,0.0340005962880241,0.016592453533289832,0.8336413502693176,10.184301376342773,1.6984552251928398,0.40645874357769946,2.0268568322017715
15,3,1,53,0,negative,1000,500,0.20481862847024818,0.24415084832497058,0.41874738822456264,0.1322830557872729,0.27568077879493913,0.3243040890587974,1.3671885809347768,0.033401691014205426,0.062025834907331046,0.021637294848346755,0.03154483174512279,0.042137950388223544,0.027841895008204078,0.8636461496353149,10.166141510009766,1.71511692575419,0.31590174527642284,1.1996912928322636
15,3,1,54,0,negative,1000,500,0.2112837983991119,0.28544245655576955,0.3782899126712342,0.1249837647436958,0.3902619737698618,0.45924284195901866,1.3528373580212967,0.04433148846601398,0.07087761949833293,0.02609762206390087,0.037858426917409815,0.046161827285118306,0.044227111217635826,0.919059693813324,10.21950626373291,1.325275250245434,0.3303914225909665,1.0023598019835969
15,3,1,55,0,negative,1000,500,0.20829441038855198,0.2596362617307499,0.39851122954713764,0.13355802325355842,0.25817434177082976,0.2526747064067605,1.7229203935934745,0.04041125159801595,0.06463109301307668,0.02365613660259669,0.03167247789860994,0.04204273991746277,0.03192567289376023,0.9033595323562622,10.220812797546387,1.5348823452150728,0.33514237037395883,1.2657912982626973
15,3,1,56,0,negative,1000,500,0.20674717364676176,0.267116415641561,0.39213120715771504,0.13400513160485109,-0.328259669485778,0.09162463088642392,1.0896446199403917,0.03850630960869239,0.06503514339129879,0.022888439612955835,0.043512057072803145,0.04538100000900158,0.03006494037584724,1.1584604978561401,9.95267105102539,1.4680157361106616,0.3417353798199424,1.2807707688626866
15,3,1,57,0,negative,1000,500,0.2391781177591216,0.2531565905174002,0.37122769082977247,0.13643752772018847,0.0021834304459789067,0.16034718481375343,1.7017953035787934,0.03661756133169547,0.056459075374277745,0.024194833267472404,0.032798512995668716,0.0380486684571224,0.034394410434317055,1.2837626934051514,10.140700340270996,1.4663950986611574,0.3675305053933933,1.0646366727307977
15,3,1,58,0,negative,1000,500,0.21754131298701207,0.211647285191831,0.42523629983512284,0.14557502145594528,0.15669586251802237,-0.1849055949208962,1.9118023275813658,0.03660456476609397,0.06490063558601378,0.02397138947770827,0.024068629084013082,0.03931645075851975,0.01890934264203927,1.00883948802948,10.266573905944824,2.009173600553262,0.3423390569991191,1.9357915344343783
15,3,1,59,0,negative,1000,500,0.21214793299117862,0.24893326964454518,0.38288362698034545,0.15603508280491743,0.14300581066761442,0.026770196324763518,2.268062709268654,0.036242616547497164,0.05796093960100279,0.023522407627183384,0.024785186416238503,0.03317165188718718,0.02462375505233619,0.878437876701355,10.215545654296875,1.538096907745838,0.4075260369443767,1.47185519641151
15,3,1,60,0,negative,1000,500,0.18375837363051328,0.26414824073272436,0.3893979697983982,0.16269533013716184,0.12143333236251408,0.6367093831800998,1.9378341289886625,0.037714917980338214,0.05848832276171834,0.025479384297568686,0.028219562618687632,0.03331576262382896,0.02692156134492504,0.870254635810852,10.26923942565918,1.4741640617427911,0.41781238462637554,1.4009181521065937
15,3,1,61,0,negative,1000,500,0.18447515948340018,0.2791118319424069,0.39872078043087245,0.1376921599439112,0.03741922821534427,0.32304953850343265,1.5623922756501627,0.04289579345368111,0.06417251396953816,0.026412701217850554,0.034927743290609214,0.04344267312944794,0.04458779705158329,1.1668957471847534,9.996611595153809,1.4285337895957977,0.3453347383687673,0.9620521010162104
15,3,1,62,0,negative,1000,500,0.21290788873962674,0.2864960551594903,0.3839687458828079,0.11662724336354932,-0.1892227913425728,-0.07433978849916834,1.6667316222731596,0.04256419323382943,0.060534941691230415,0.021252385156174114,0.032636524747431395,0.04336271351178311,0.05240509252619561,1.182446837425232,10.012406349182129,1.3402231876074862,0.30374144851012147,0.8122146734195009
15,3,1,63,0,negative,1000,500,0.19255395121326466,0.3006559933284625,0.3698645951332378,0.13692537819339784,-0.156200238815412,0.00902912073092299,1.837498319381294,0.04298002896121034,0.05573493668862284,0.021253079004850406,0.03212729924143787,0.03485023516191177,0.03488466315219747,0.9738368391990662,10.292786598205566,1.230191655256681,0.37020398705264845,1.2320605319618112
15,3,1,64,0,negative,1000,500,0.20142142698872179,0.2808161848147704,0.3961033407367022,0.12165897347585491,-0.047516933548721774,0.08303069119598483,1.6013483727038116,0.04741710666394283,0.06761168394206152,0.020719401778421798,0.036997020483795495,0.04404913614564521,0.03022782252149722,0.938900887966156,10.26575756072998,1.41054275999245,0.3071394210566284,1.5686571847392983
15,3,1,65,0,negative,1000,500,0.18228552437903253,0.270925791521269,0.4034363237298807,0.1433522726677338,-0.6122486977115509,0.08407083062126475,1.1466212419576056,0.03847629253755258,0.06019104426513877,0.019962594700473346,0.032084639262848214,0.03636640305956007,0.02291185065788878,0.8517081141471863,10.155864715576172,1.4891022034749404,0.35532804825156095,1.6793176735868813
15,3,1,66,0,negative,1000,500,0.16820296334009727,0.2831914639120885,0.3993226259716486,0.14928286905239593,-0.4624094458909047,-0.15670067439169832,1.0590579570723162,0.042733084547990074,0.053626254095888726,0.018008906579325412,0.0437608749143692,0.046138555702555095,0.024051362239645033,0.8608918190002441,10.128158569335938,1.410079636082908,0.3738401740519638,1.7767420553888844
15,3,1,67,0,negative,1000,500,0.19219595427190872,0.2770191359455203,0.3777534315238616,0.15303140474109725,-0.1400871146539,0.047242941147862094,1.6654853442074484,0.04609626375554399,0.05513143168172974,0.01939600152894627,0.04301636682839671,0.04462953112977175,0.025179438501712136,0.9470770955085754,10.230277061462402,1.3636362339490962,0.4051091590117632,1.8307098248164395
15,3,1,68,0,negative,1000,500,0.20380172958323872,0.2776094864761104,0.4030224824835435,0.11556623381729957,-0.056240262401284546,0.23695645870045423,0.9611835702072895,0.042407627906868584,0.06309801732811593,0.020227553397944575,0.03510484804110092,0.04363120829168565,0.04519884198462327,1.3688387870788574,9.924507141113281,1.451760130399755,0.2867488029687884,0.9382456864456588
