subject,trial,rep,window_idx,label,label_name,frontal_engagement_z,posterior_alpha_inhibition_z,frontal_over_occipital_alpha_z,faa_power_left_minus_right_z,faa_activation_left_minus_right_z,prompt_positive_evidence_z,prompt_negative_evidence_z
15,12,1,47,0,negative,0.3601171395344517,-0.4759729757151353,-0.22334597473047896,1.1948506962798682,-1.1948506962798682,0.12327979855650345,-0.5443585581171216
15,12,1,48,0,negative,0.7101397010606788,-0.28037747710896926,0.4075275167489635,0.029799730309222488,-0.029799730309222488,0.6429999729424425,-0.8392110860137905
15,12,1,49,0,negative,0.18978958184859276,-0.1703782972229037,0.5106341080556527,0.8894928926314928,-0.8894928926314928,0.10735522964715459,-0.5205901421750264
15,12,1,50,0,negative,0.04826050577629576,-0.21275594434448014,-0.8435267650389952,0.3893651413844031,-0.3893651413844031,-0.182121189204554,0.18487718528686953
15,12,1,51,0,negative,0.48673378847546667,0.40887039519481383,-0.9003690719286938,-0.33253264404038646,0.33253264404038646,-0.4359046083324274,0.6156880369214274
15,12,1,52,0,negative,0.7529711953710101,0.07762339193480666,-0.4798558508772494,-0.34998692776136725,0.34998692776136725,0.13007736548356932,-0.05893428031207368
15,12,1,53,0,negative,0.703053152144355,0.18304071911218223,-0.6949251176272058,0.11890896023402957,-0.11890896023402957,-0.21996769435114233,0.1789767018536076
15,12,1,54,0,negative,0.09648113474775116,-0.47579136675329226,-0.5037405007569951,0.266597495555988,-0.266597495555988,0.251172412898215,-0.27216168374867034
15,12,1,55,0,negative,-0.22141632913374182,0.28370796597646775,-0.6553547108234932,0.41146471709276927,-0.41146471709276927,-0.7131198849931358,0.7220934859550853
15,12,1,56,0,negative,0.10795314200907116,-0.6738308853588948,-0.857667055794633,1.2248274565347124,-1.2248274565347124,0.015650428585470055,-0.29897392846611387
15,12,1,57,0,negative,0.5295611115304707,-0.681962242474288,0.188146819412511,0.24158913701036547,-0.24158913701036547,0.8406685071184935,-1.0408162079457788
15,12,1,58,0,negative,-0.39908354391441175,-0.9988819685993293,-0.10154636119753506,1.3913797519937947,-1.3913797519937947,0.36821208289741547,-0.748567016043356
15,12,1,59,0,negative,-0.30963956068842824,-0.4761806929364797,-0.4180580323915124,-0.20082162534244966,0.20082162534244966,0.30055537035731605,-0.11233189639650937
15,12,1,60,0,negative,-0.41940054507250024,-0.3548195602231266,-0.5000512483519791,-0.2863746225221733,0.2863746225221733,0.14379383658902462,0.10490633648911307
15,12,1,61,0,negative,-0.1777249543028791,0.05651158851613715,-0.2502111349806187,-1.0179489369032915,1.0179489369032915,0.14015936069046075,0.27047963315788603
15,12,1,62,0,negative,0.1272698092750189,-0.13599302616852652,-0.49874019069368253,-0.4433218736959747,0.4433218736959747,0.15994352359429687,0.049742164540805295
15,12,1,63,0,negative,1.2299136673845943,-0.17020010604579183,0.43606615063267445,-0.5926644597354914,0.5926644597354914,0.9230815319633786,-1.0031900150544262
15,12,1,64,0,negative,0.8667382149224717,-0.47553090263432735,0.7152750789715745,-0.5372265883462543,0.5372265883462543,1.1819441967144275,-1.2665375495813505
15,12,1,65,0,negative,-0.5315223641146343,-0.8254870508608592,-0.8942238640259691,1.8575423029920453,-1.8575423029920453,-0.2689424595166905,-0.11261393679055742
15,12,1,66,0,negative,-0.4321254932010964,-0.6166457828389512,-0.5463328499597304,1.266067451618252,-1.266067451618252,-0.13152948208740844,-0.12741661125853782
15,12,1,67,0,negative,-0.4965941979575994,-0.5020048846770164,-0.5380917902051754,-0.07150371553269741,0.07150371553269741,0.18094412713365732,0.01533810940437097
15,12,1,68,0,negative,-0.48096607838942784,-0.44000821746643626,-0.38894491847356905,0.5783609402115292,-0.5783609402115292,-0.042749094891739114,-0.005052719034937814
15,12,1,69,0,negative,-0.5193095321025573,-0.5925584947460893,-0.7459910380680607,0.9894089719663471,-0.9894089719663471,-0.159011352632899,0.04009179033921961
15,12,1,70,0,negative,-0.5555000600551343,-0.4905935445294408,-0.3075323320786183,-1.200670165861354,1.200670165861354,0.603139469105308,-0.059077348462564516
15,12,1,71,0,negative,-0.7751387610520952,-0.735748466084724,-0.5796904570337047,-0.5357224756301656,0.5357224756301656,0.4627128852661792,-0.05833385704182403
15,12,1,72,0,negative,-0.8566642375860198,-0.8339983963921682,-0.5899554680565666,-0.15686269610530204,0.15686269610530204,0.40407939321307346,-0.11068854357087499
15,12,1,73,0,negative,-0.24922967209281371,-0.0775422000407894,-0.042831795802990735,-0.4728407328988349,0.4728407328988349,0.13780195504179954,0.06848853390711282
15,12,1,74,0,negative,-0.46259633291644303,-0.46623996325923894,-0.6921215082302009,-0.6935291553997578,0.6935291553997578,0.31251040134361024,0.111118957314083
15,12,1,75,0,negative,-0.5698468956107429,-0.9700577404659938,-0.764403378992871,0.5715096970219246,-0.5715096970219246,0.3348044165908143,-0.3029326031641868
15,12,1,76,0,negative,-0.25371242339951183,-0.7563725002228523,-0.8256379732713639,0.17266470129985245,-0.17266470129985245,0.3390341342326096,-0.21669730188741443
15,12,1,77,0,negative,-0.1607103335971679,-1.1007071549606473,-0.7756395652374868,0.34688396613700917,-0.34688396613700917,0.6729625333034259,-0.63253220554332
15,12,1,78,0,negative,0.07153517987934119,-0.4123459968582648,-1.002614696002685,-0.4981855345289073,0.4981855345289073,0.26804800299345266,0.053193761203407075
15,12,1,79,0,negative,0.2783340641260144,-0.040331520386802704,-0.7000666938124666,-0.7753242643265078,0.7753242643265078,0.15819539860015458,0.17053479445642336
15,12,1,80,0,negative,0.03035486450848221,0.06985188585509541,-0.4418815109662787,-0.7867196346025235,0.7867196346025235,0.05521244352648025,0.2756152090839936
15,12,1,81,0,negative,-0.20111138725840821,0.0670267366379978,-0.43741776995600806,-0.44947592225358585,0.44947592225358585,-0.13004448162494125,0.38629131524520594
15,12,1,82,0,negative,-0.3101969385005082,0.26531392681667665,-0.2655392632677339,-0.6088474192290054,0.6088474192290054,-0.25427685432975555,0.5531820277007977
15,12,1,83,0,negative,-0.20023921633061517,-0.07359116050704934,0.1716318412581279,-0.5032348184937344,0.5032348184937344,0.2318003083141317,-0.059287472970805694
15,12,1,84,0,negative,-0.013972046726371798,-0.34304779796050144,-0.13163176951203848,-0.34308111756750437,0.34308111756750437,0.40887356507019945,-0.27024588984129627
15,12,1,85,0,negative,0.3208234210356979,-0.20137654178350523,-0.08493269953861358,-0.09868102234169,0.09868102234169,0.31290045639643,-0.3193219025320474
15,12,1,86,0,negative,0.0797752495679655,-0.5515578672615471,-0.3367384784107536,0.47877621772143497,-0.47877621772143497,0.3063113850734728,-0.42307625284015304
15,12,1,87,0,negative,-0.4493614741026195,-0.2697643534160106,-0.48323328793461057,0.11734700086359195,-0.11734700086359195,-0.08021623421759672,0.19653302760260444
15,12,1,88,0,negative,-0.4681574716463204,0.11683469330520127,-0.2943257277855735,-0.22671552484274246,0.22671552484274246,-0.29542391816825175,0.4980762930211482
15,12,1,89,0,negative,-0.9145943590679696,-0.26189319759907215,-0.6515326061869509,0.0734174660267543,-0.0734174660267543,-0.2846216128281528,0.5211702850283881
15,12,1,90,0,negative,-0.9228904568152376,-0.2716764341019398,-0.718292224804899,-0.82904170583347,0.82904170583347,0.0009627755063843502,0.5489149067081285
15,12,1,91,0,negative,-0.8777171923036546,-0.8649911060687996,-0.46278947404327736,0.07001491163238811,-0.07001491163238811,0.3948172467423596,-0.19473777289533356
15,13,1,0,1,neutral,1.5461637544002687,-0.6219929326476439,-0.4971957533725653,0.36468556650381556,-0.36468556650381556,0.8500870774889399,-1.1464769331614955
15,13,1,1,1,neutral,0.21655884433730338,-0.7520741203194304,-0.956157680622769,0.41143555491709477,-0.41143555491709477,0.368395989918577,-0.3822747021766977
15,13,1,2,1,neutral,-0.3018406549400921,-0.6060268343818216,-0.7878623288804117,-0.08106792973996506,0.08106792973996506,0.2698151496883086,-0.06117534247156964
15,13,1,3,1,neutral,-0.23204824237270671,-0.8760361161534527,-0.2543444969229251,0.2546483813550042,-0.2546483813550042,0.6290224092699074,-0.6328397465056368
15,13,1,4,1,neutral,-0.06862573815289917,-0.40417417622043095,-0.6908078628688634,0.7956661665637893,-0.7956661665637893,-0.11419241297475302,-0.024457375709549645
15,13,1,5,1,neutral,-0.18923338164486028,-0.12346987653607498,-0.44305087190374487,1.2302861183410057,-1.2302861183410057,-0.4973869140937953,0.1926722502382276
15,13,1,6,1,neutral,-0.1510150095039389,-0.5023604336489332,-0.4313753760470188,1.1076558094572537,-1.1076558094572537,-0.060988298020470566,-0.2111652408734544
15,13,1,7,1,neutral,-0.17543302979622838,-0.4820689693727306,-0.361506262899516,0.6321079062069801,-0.6321079062069801,0.09238656973848908,-0.2135993230248584
15,13,1,8,1,neutral,0.2809369071655957,0.0772458613285134,0.7876411608515278,0.6582361735695322,-0.6582361735695322,0.05953477015401702,-0.45704317268004835
15,13,1,9,1,neutral,0.42402101526992597,0.8590325396830057,-0.2600794276687285,1.2808638666661862,-1.2808638666661862,-1.231339966038002,0.777061745882407
15,13,1,10,1,neutral,0.13519573347931618,0.46126270349937376,-0.5018483878729831,1.5410775951865263,-1.5410775951865263,-1.0971727866927716,0.6445890306962072
15,13,1,11,1,neutral,0.06355778717363084,-1.129196532585257,1.0497917098126615,1.3047249558819611,-1.3047249558819611,1.0654047129533675,-1.6858712810784033
15,13,1,12,1,neutral,0.310914398964415,-0.18006388243293575,-0.09952037014966308,1.3859346704718571,-1.3859346704718571,-0.21144966478609928,-0.2857608968403117
15,13,1,13,1,neutral,0.3517926291395025,0.899883668556535,-0.026514541955767714,0.9342418831688418,-0.9342418831688418,-1.1028716005515706,0.7372446249646676
15,13,1,14,1,neutral,-0.024402487045754054,-0.1714135433531761,-0.10308971146234285,1.0803675898632452,-1.0803675898632452,-0.2312063861039379,-0.10766744409912765
15,13,1,15,1,neutral,0.3094784210907086,0.20780360319936714,0.023297107706668884,0.5838016806953613,-0.5838016806953613,-0.29147898716536175,0.041415838800678395
15,13,1,16,1,neutral,-0.017532473009550964,0.08893673518257142,0.1946845116220581,0.956612729654542,-0.956612729654542,-0.3487569655299164,0.0003607158763178492
15,13,1,17,1,neutral,0.9626666169215495,1.3557614057285219,0.43890794777977193,-1.044709705541786,1.044709705541786,-0.5403333156474861,0.6549741233778612
15,13,1,18,1,neutral,1.6060528370213132,1.3559681724019252,1.4827030422456984,-0.9380002071006169,0.9380002071006169,-0.013716143612715781,-0.18840976723158054
15,13,1,19,1,neutral,0.9492083047984798,1.0383667443618672,1.9453867396213849,-0.6413493812491334,0.6413493812491334,0.140281397527799,-0.4089307778480653
15,13,1,20,1,neutral,0.5908973190469212,1.2978187811844708,-0.27923027702804265,-0.38645563215634776,0.38645563215634776,-1.065111223126062,1.1419852601750315
15,13,1,21,1,neutral,1.6342868205778525,0.7908008171449981,0.4952671984800348,-1.0740153879812346,1.0740153879812346,0.2770556518680427,-0.27397619238394566
15,13,1,22,1,neutral,1.8765119617038757,0.8466008782388366,1.6550576634784755,-0.7568915340421474,0.7568915340421474,0.5828861748359961,-0.9191839343523391
15,13,1,23,1,neutral,0.9864327141900119,1.9654211147677678,-0.4677070138627377,-0.15053406024311364,0.15053406024311364,-1.7423345279109719,1.7060582646041307
15,13,1,24,1,neutral,0.12177936633013309,-0.45424698800784835,0.24783219400881612,1.1971550962822224,-1.1971550962822224,0.17839914269342394,-0.6390527681773229
15,13,1,25,1,neutral,-0.1375627828110735,-0.14119730941959255,-0.46253437515076706,0.31209266306232825,-0.31209266306232825,-0.16286596425513036,0.15885126956132775
15,13,1,26,1,neutral,0.25699733236407996,-0.007898141482679717,-0.13710875753278892,-0.12847947099490273,0.12847947099490273,0.09068749009141097,-0.06784242889832523
15,13,1,27,1,neutral,0.7172664475854766,0.4983308449386764,1.0977711467899174,-0.336958358542682,0.336958358542682,0.21900113936734888,-0.4091879522490206
15,13,1,28,1,neutral,0.7440633749898403,0.6196444398888481,2.177477868395132,-0.995339749652666,0.995339749652666,0.6859825577903647,-0.841126181803638
15,13,1,29,1,neutral,0.34181834747880746,0.8873496998857306,0.4252906307074349,-0.8209378975739092,0.8209378975739092,-0.3580007412990135,0.5037952107926095
15,13,1,30,1,neutral,0.6277643855861519,0.8650488063073966,0.041133076859211436,-0.5695987981552612,0.5695987981552612,-0.4522167194405217,0.5306000750847149
15,13,1,31,1,neutral,0.34553681451862994,0.9402920406010193,-0.6254080163065402,0.03200573797441827,-0.03200573797441827,-1.0442510205217954,1.0802276414949745
15,13,1,32,1,neutral,0.07393717925369862,1.1538488642084985,-0.1050446757068546,0.21812391816164314,-0.21812391816164314,-1.2369260024134316,1.1694026124350765
15,13,1,33,1,neutral,-0.03827580776688164,0.37786207728108845,0.20816067179205427,0.01830219135635393,-0.01830219135635393,-0.32733451972481553,0.2929196452685021
15,13,1,34,1,neutral,-0.02043151664911111,0.39341342740858115,-0.8149347980552377,-0.5296309058247856,0.5296309058247856,-0.49532523036843557,0.8110965847607556
15,13,1,35,1,neutral,0.6923248144488537,1.0496207807156164,0.24635140176538164,0.0242981839229629,-0.0242981839229629,-0.7448281032851922,0.5802826726084986
15,13,1,36,1,neutral,0.5543871854912528,0.6080960886162037,-0.04739932249995724,0.9319517361141152,-0.9319517361141152,-0.7497507129904769,0.3546021571205559
15,13,1,37,1,neutral,-0.2164735162052373,-0.02691068328735835,-0.8974890950745777,1.6501756184916385,-1.6501756184916385,-0.8944687266364595,0.5300706223525492
15,13,1,38,1,neutral,-0.31818373065556016,-0.38715607656377576,-0.7386134483727316,2.108552807233993,-2.108552807233993,-0.6679605855236523,0.1412425129503701
15,13,1,39,1,neutral,-0.024709073771933467,-0.6536388268249689,-0.44524234468208995,1.7932780745674128,-1.7932780745674128,-0.10077100418217644,-0.41866311759795716
15,13,1,40,1,neutral,-0.0772337159072073,-0.4519886740413266,-0.2556897351864881,-0.03210855143255564,0.03210855143255564,0.3517170408209467,-0.2855269484944789
15,13,1,41,1,neutral,-0.20549128129603972,-0.028209939859539818,-0.3659924189551888,-0.9608134640140621,0.9608134640140621,0.15798652778048433,0.25753191026607447
15,13,1,42,1,neutral,-0.1910601663410237,-0.09535674627782961,-0.4228274868515279,-0.09668042241006043,0.09668042241006043,-0.07704566398300075,0.21158708031844617
15,13,1,43,1,neutral,-0.3205179561004302,-0.5505021223208454,-0.24599190768018933,0.7255213235257796,-0.7255213235257796,0.11982505988537906,-0.26724719043053563
15,13,1,44,1,neutral,-0.21619470943804117,0.08658818413596561,0.8452476951370768,-0.4255666090132791,0.4255666090132791,0.26495168076813924,-0.22793830871355217
15,13,1,45,1,neutral,0.313096789898572,1.3540626385307055,1.053467518891127,-0.7862713952023396,0.7862713952023396,-0.636450737200026,0.670780484135856
15,13,1,46,1,neutral,0.7779659664781715,1.715220237094064,1.5512676652757518,-1.0847062633739888,1.0847062633739888,-0.5772402720514265,0.5506034212171023
15,13,1,47,1,neutral,0.2251682939989059,0.9550227875158125,0.6264442559578735,-1.4114712733253911,1.4114712733253911,-0.2006615130884224,0.5292165125374229
15,13,1,48,1,neutral,0.28385298193644715,0.48458157657453865,1.1657714782568855,-0.9257024094644365,0.9257024094644365,0.3071940466447178,-0.24023065352212775
15,13,1,49,1,neutral,0.03725878227808724,0.14826034908920924,0.32572933651001007,-0.8081884762173165,0.8081884762173165,0.2421318492459287,-0.03323371030483943
15,13,1,50,1,neutral,0.18872736732107157,0.5241228627115221,0.032460631046865814,0.43601376626075505,-0.43601376626075505,-0.595731452009128,0.4135288635275534
15,13,1,51,1,neutral,0.010168516657836274,1.0087537960711985,-0.47585745147904107,0.36692382995588985,-0.36692382995588985,-1.2862913843302302,1.241598263481801
15,13,1,52,1,neutral,0.11636450325935076,0.4078910792901487,0.08500478181699248,-0.9273818218506201,0.9273818218506201,-0.031640710314494225,0.30720643675197706
15,13,1,53,1,neutral,0.2153468945933114,0.06574389502115499,1.102248225978672,-0.4344909591277539,0.4344909591277539,0.5182847982120908,-0.5930536652648367
15,13,1,54,1,neutral,0.2954015557871722,0.21678803307040906,0.5922286677626835,-0.0032326515866238914,0.0032326515866238914,0.08016625864175081,-0.22702707870451877
15,13,1,55,1,neutral,-0.15478174543804968,-0.19054379661600618,-0.103066840748105,0.7757519755230495,-0.7757519755230495,-0.15398972395372862,-0.06161950352292883
15,13,1,56,1,neutral,-0.30306740748098515,-0.27082227083040616,-0.5696053382969066,1.4979322811896643,-1.4979322811896643,-0.5193794048254459,0.16551410205853972
15,13,1,57,1,neutral,0.226635695789354,-0.05515058458474659,0.43216234045725516,-0.3922390546213279,0.3922390546213279,0.40549628154072564,-0.38454960270805116
15,13,1,58,1,neutral,0.44561347461966977,0.7361748616890491,1.767153136914401,-0.9556847049050997,0.9556847049050997,0.3199755771240078,-0.37020844407798625
15,13,1,59,1,neutral,0.6938529421538473,0.9292869604897368,1.717054950085383,-0.6649998107227161,0.6649998107227161,0.09601560716424518,-0.2761669856298782
15,13,1,60,1,neutral,0.9860961254932038,0.3499382147488568,1.5447230715845788,-0.7144218055954482,0.7144218055954482,0.7318087861422202,-0.9154713837900346
15,13,1,61,1,neutral,0.6252178967175952,-0.09908566687967788,0.651369988655926,-0.7358469581093109,0.7358469581093109,0.7698972813739553,-0.7373796095664386
15,13,1,62,1,neutral,-0.19466891524039076,-0.2900916317346466,0.22313494495027,-0.08512928648736891,0.08512928648736891,0.3279567371337293,-0.3043246465895862
15,13,1,63,1,neutral,-0.47243628346874306,-0.043077800691253165,-0.5033433742734228,-0.4269975811223337,0.4269975811223337,-0.13984955818202421,0.44481202817982973
15,13,1,64,1,neutral,-0.427851701708536,-0.08605991478316408,-0.21566763524139318,-1.16046337214523,1.16046337214523,0.2583745931815977,0.2356997536918005
15,13,1,65,1,neutral,-0.015128152127753806,0.2326458997072337,-0.220655323119804,0.12421219579980865,-0.12421219579980865,-0.3526444567230225,0.3505376373310126
15,13,1,66,1,neutral,0.345166433179392,0.11270735121955977,-0.40123056832396176,0.8432185743934092,-0.8432185743934092,-0.41246825439888607,0.14073941879184465
15,13,1,67,1,neutral,0.3733852310533538,-0.5012877819092356,0.07006375577288632,0.044558505926595236,-0.044558505926595236,0.6342512755424505,-0.7230122753223557
15,13,1,68,1,neutral,-0.28442621038675375,-0.6688435586790871,-0.5352504467436962,1.1648827922063025,-1.1648827922063025,0.007323742233502961,-0.2590052301138621
15,13,1,69,1,neutral,-0.5270169891441177,-0.4881069248237639,-0.5292246337473733,1.6330975793730627,-1.6330975793730627,-0.40833947593108727,0.04001388662198152
15,13,1,70,1,neutral,-0.38259002429609656,-0.7700148692539219,-0.36201047482596416,-0.23254486592865317,0.23254486592865317,0.5993296581894527,-0.39771461969289157
15,13,1,71,1,neutral,-0.2301093768494702,-0.6505262119832658,0.035406204327981534,-0.7198357039413459,0.7198357039413459,0.8255703891232181,-0.5531746257225214
15,13,1,72,1,neutral,-0.36804623984913254,-0.5938709811044288,0.42732917266151627,-1.9139400346986777,1.9139400346986777,1.2516119702747825,-0.6235124475106206
15,13,1,73,1,neutral,-0.29249153336174905,-0.5511299032138707,-0.5515349443200792,-0.6692182383487438,0.6692182383487438,0.49286049010284255,-0.12911666437295655
15,13,1,74,1,neutral,0.036065439347945955,0.002197687730578074,-0.7618503939962745,-0.3543936263436176,0.3543936263436176,-0.12599479716548173,0.36509016505474234
15,13,1,75,1,neutral,0.42578972524599745,-0.15549855016501943,-0.48633649099137766,1.2150184561904274,-1.2150184561904274,-0.2696898571469164,-0.12522516729232933
15,13,1,76,1,neutral,0.5337038767521605,-0.3459500688060673,-0.4456500319538094,0.5072734588508873,-0.5072734588508873,0.20621019745522193,-0.3899769912052429
15,13,1,77,1,neutral,0.4707203663746481,-0.6606500842332295,-0.5473875328389639,-0.2946196438564436,0.2946196438564436,0.7333009100306054,-0.6223165010010716
15,13,1,78,1,neutral,0.5803949594903267,-0.4295266053956995,-0.7492385270292483,2.0741636550986327,-2.0741636550986327,-0.31814246881681857,-0.3451048216262387
15,13,1,79,1,neutral,0.1979605515305457,-0.5629361365746699,-0.5634645651972923,2.9043531855212925,-2.9043531855212925,-0.5270162631546764,-0.3801841297412966
15,13,1,80,1,neutral,0.3670467793760004,0.5537571992533706,-0.2385378816688915,-0.21121983540289335,0.21121983540289335,-0.44051428821670324,0.48950275039981617
15,13,1,81,1,neutral,0.4171668936706681,0.7221052982573938,0.01926634473124925,-0.4767474463938066,0.4767474463938066,-0.4177117366588191,0.5038886790564351
15,13,1,82,1,neutral,0.3680501984020099,-0.1644158312230427,0.5307459140123999,-0.4143767455585738,0.4143767455585738,0.6021401172140373,-0.6138138874302477
15,13,1,83,1,neutral,0.19994902851430674,-0.012937274754949664,-0.6255892863143342,-0.679250590314941,0.679250590314941,0.09747405225992084,0.19988285414506407
15,13,1,84,1,neutral,0.9439667824688175,0.5424342263611769,0.7717621366714204,-2.0096292936896734,2.0096292936896734,0.6993518445821268,-0.31543023320894203
15,13,1,85,1,neutral,1.5066911306224067,1.2894851882669376,1.5684133823674986,-1.5799465137127544,1.5799465137127544,0.2621984873006158,-0.24806706822801505
15,13,1,86,1,neutral,1.331001902264818,1.6550650391375248,0.5351912005398103,-0.1385240946497417,0.1385240946497417,-0.9868259733194015,0.7219684877352106
15,13,1,87,1,neutral,1.5685634262227457,0.6230564499086777,0.26642675196337845,0.7919254186707123,-0.7919254186707123,-0.27536819673687374,-0.2944386391843844
15,13,1,88,1,neutral,0.980318882408548,1.1910996191059269,-1.023808671892911,1.3805607350263094,-1.3805607350263094,-1.665783127276151,1.2128445138481083
15,13,1,89,1,neutral,0.48208275575062454,0.645624168946784,-1.0557378819559324,0.8697067681401413,-0.8697067681401413,-1.126744800395267,0.9324517320494379
15,13,1,90,1,neutral,0.308001787703902,0.03184104643121145,-0.21634915979358504,1.5584666915892156,-1.5584666915892156,-0.520779067657511,-0.013985267523947034
15,13,1,91,1,neutral,0.5458742022485661,0.15993206534510637,-0.29767830485160407,0.6817960937019448,-0.6817960937019448,-0.304465464113434,0.035834116646625364
15,13,1,92,1,neutral,0.06394615631098158,-0.32372302651422413,-0.6530887726089561,0.3674300290425952,-0.3674300290425952,0.004865478067367535,-0.029151718365236834
15,14,1,0,2,positive,1.2321094221549516,-0.5482747153967036,-0.2844171077639904,1.3204960277593927,-1.3204960277593927,0.42400681094055975,-1.0221208725921842
15,14,1,1,2,positive,1.67921075134693,-0.7324940215859392,0.5259749970044013,0.44676980396014176,-0.44676980396014176,1.3186326697163357,-1.8350868957616049
15,14,1,2,2,positive,2.252960866728329,-0.7045590544940494,1.6037001809419684,0.5077178145718257,-0.5077178145718257,1.8208734655268732,-2.6328895783291983
15,14,1,3,2,positive,1.9359455688281424,-0.6250608982156034,1.4856665897347539,0.02436615911475089,-0.02436615911475089,1.7574762313649852,-2.3358669774970515
15,14,1,4,2,positive,1.7694635264080933,-0.645865543870209,1.629326097366989,0.6528363687059812,-0.6528363687059812,1.5611832955599092,-2.34526035575775
15,14,1,5,2,positive,1.6708931736917085,-0.7564689496908024,1.4102550498099848,0.38440317600018004,-0.38440317600018004,1.6553839655246403,-2.297043061441649
15,14,1,6,2,positive,1.1431948989546277,-0.7128622576125412,0.10117720276912084,0.7300012612317551,-0.7300012612317551,0.8843192044432057,-1.3350483084744154
15,14,1,7,2,positive,0.9164683728783406,-0.6924043023596005,0.6909952848750688,0.15817978689021647,-0.15817978689021647,1.1754989259806647,-1.4961361312363053
15,14,1,8,2,positive,0.5344955510380102,-0.35909095486913645,-0.4911583454494919,0.8345457244726453,-0.8345457244726453,0.09535478190776076,-0.3807595576633956
15,14,1,9,2,positive,0.9335780631371776,-0.6884113160810528,0.09721081310006878,2.125766572929065,-2.125766572929065,0.32341875051711316,-1.203805754199676
15,14,1,10,2,positive,0.9899711341806704,-0.8160504906382349,-0.11294645976938274,1.8320618457939448,-1.8320618457939448,0.4977047668440158,-1.2545628278438787
15,14,1,11,2,positive,0.45670157988837135,-0.3732728860134679,-0.22223976300215476,0.408782378708183,-0.408782378708183,0.31516603207281246,-0.4905037944565762
15,14,1,12,2,positive,0.1819801039416022,-0.30185300311358354,-0.3621587053362595,0.5646270051323333,-0.5646270051323333,0.05358446760458668,-0.2117637024162549
15,14,1,13,2,positive,0.22101349548571506,-0.6122186342220122,-0.7295310319375495,-0.17803305687045698,0.17803305687045698,0.5020571410282196,-0.3579598659960949
15,14,1,14,2,positive,0.342757934562133,-0.4862503741135308,-0.700501471944756,0.5022393826930888,-0.5022393826930888,0.19958940075496018,-0.3073786054222193
15,14,1,15,2,positive,0.31454870419202213,-0.4383689640642595,-0.5599735774909108,0.24587035787345526,-0.24587035787345526,0.2746038870068115,-0.3156565274148152
15,14,1,16,2,positive,0.26304862009243724,-0.43503470467108246,-0.0557979163699379,-0.008958918632914129,0.008958918632914129,0.5071045787895536,-0.5386600565323321
15,14,1,17,2,positive,-0.18564828976310588,0.030725275574777874,-0.6504915238618986,-0.30914625144311797,0.30914625144311797,-0.20638979630207333,0.4487951823872801
15,14,1,18,2,positive,-0.4391581650265192,-0.32950633291358233,-0.3669654649383104,-0.03422582645256481,0.03422582645256481,0.07220706507616076,0.07355548206883245
15,14,1,19,2,positive,-0.24307476288818541,-0.45809855211657496,-0.00660811501438091,0.12538635697705836,-0.12538635697705836,0.3330754738233668,-0.33325711316529183
15,14,1,20,2,positive,-0.26048058076077685,-0.26426259543653957,0.44815729541436133,-0.8048110601520766,0.8048110601520766,0.5950918537050933,-0.3581009527633318
15,14,1,21,2,positive,-0.6042059861477308,0.1628631237459671,-0.2583324266294111,-0.7191587629455468,0.7191587629455468,-0.21065634035649877,0.594132330134538
15,14,1,22,2,positive,-0.4332395115291586,1.2119531685859795,-0.782120856475063,-0.39691780687591316,0.39691780687591316,-1.484767355628749,1.8196333525880903
15,14,1,23,2,positive,-0.017521038235433897,0.2132664153402557,-0.6615627173975354,-0.6799998475133154,0.6799998475133154,-0.21296105138014032,0.5528082931567404
15,14,1,24,2,positive,-0.16606611939587662,-0.45927613815835566,-0.2927702834520335,-1.8302901518095425,1.8302901518095425,0.9164273878122331,-0.2298579367344006
15,14,1,25,2,positive,0.23886862005575893,-0.1804195491786914,-0.5380058016344345,-1.1048402361860845,1.1048402361860845,0.44898723404782775,-0.030850958389353644
15,14,1,26,2,positive,0.35500819350516566,0.07741108429846183,-0.5045924417830306,-0.23433989014817938,0.23433989014817938,-0.0491592036750237,0.15220320843739432
15,14,1,27,2,positive,-0.18596626883941333,-0.6399579299534424,0.19974196737823763,-1.8557807818796501,1.8557807818796501,1.2631434234262673,-0.6468457792228545
15,14,1,28,2,positive,0.05614142977292369,-0.16382062977989464,0.3913401868568518,-0.6397263749956733,0.6397263749956733,0.5262232936550442,-0.3875614380947824
15,14,1,29,2,positive,0.18727263790262727,0.22671059743996716,0.7925387088771499,-0.6099698985804652,0.6099698985804652,0.3032164843467804,-0.2631950759499214
15,14,1,30,2,positive,0.05701047897385583,-0.07374218172902763,1.7134056967070057,-0.6515168228506013,0.6515168228506013,0.8810531812395153,-0.9589502695694585
15,14,1,31,2,positive,-0.14890991587337365,-0.5091386039662371,1.5718537900193594,-0.32206774250858294,0.32206774250858294,1.0908091428510933,-1.22061054103923
15,14,1,32,2,positive,0.5285447914230691,-0.22453057539304355,1.7826978616491835,-0.2681293871493156,0.2681293871493156,1.0843212554668997,-1.38015190192917
15,14,1,33,2,positive,0.6839379920697276,0.1669758520810422,1.2169666432334714,-0.3333824874632884,0.3333824874632884,0.5777865221744536,-0.7834764655705573
15,14,1,34,2,positive,0.2433626169796442,-0.22186087900944193,0.9517671307839797,-0.621894229996463,0.621894229996463,0.8275355382628042,-0.8194257528912539
15,14,1,35,2,positive,0.49690424772639114,0.7192851078732444,1.6779016601399623,-0.9244508244110771,0.9244508244110771,0.3138004695525657,-0.36811784605993225
